Name	Currency
DATALOGIC SPA	EUR
ESPRINET SPA	EUR
BENI STABILI SPA	EUR
IMMOBILIARE GRANDE DISTRIBUZ	EUR
MEDTRONIC PLC	USD
UDG HEALTHCARE PLC	GBp
PERRIGO CO PLC	USD
ALKERMES PLC	USD
JAZZ PHARMACEUTICALS PLC	USD
ICON PLC	USD
PROTHENA CORP PLC	USD
ENDO INTERNATIONAL PLC	USD
COSMO PHARMACEUTICALS NV	CHF
ACCENTURE PLC-CL A	USD
CRH PLC	EUR
SMURFIT KAPPA GROUP PLC	EUR
JAMES HARDIE INDUSTRIES-CDI	AUD
DCC PLC	GBp
ALLEGION PLC	USD
AERCAP HOLDINGS NV	USD
KINGSPAN GROUP PLC	EUR
GRAFTON GROUP PLC-UTS	GBp
	
IRISH CONTINENTAL GROUP PLC	EUR
RYANAIR HOLDINGS PLC-SP ADR	USD
KERRY GROUP PLC-A	EUR
GLANBIA PLC	EUR
GREENCORE GROUP PLC	GBp
C&C GROUP PLC	EUR
ORIGIN ENTERPRISES PLC	EUR
PADDY POWER BETFAIR PLC	GBp
CAIRN HOMES PLC	EUR
BANK OF IRELAND GROUP PLC	EUR
PERMANENT TSB GROUP HOLDINGS	EUR
GREEN REIT PLC	EUR
HIBERNIA REIT PLC	EUR
NOVO NORDISK A/S-B	DKK
GENMAB A/S	DKK
H LUNDBECK A/S	DKK
BAVARIAN NORDIC A/S	DKK
ALK-ABELLO A/S	DKK
COLOPLAST-B	DKK
GN STORE NORD A/S	DKK
WILLIAM DEMANT HOLDING	DKK
AMBU A/S-B	DKK
DSV A/S	DKK
AP MOLLER-MAERSK A/S-B	DKK
AP MOELLER-MAERSK A/S-A	DKK
DFDS A/S	DKK
D/S NORDEN	DKK
VESTAS WIND SYSTEMS A/S	DKK
FLSMIDTH & CO A/S	DKK
ROCKWOOL INTL A/S-B SHS	DKK
NILFISK HOLDING A/S	DKK
NKT A/S	DKK
SOLAR A/S-B SHS	DKK
ISS A/S	DKK
DANSKE BANK A/S	DKK
JYSKE BANK-REG	DKK
SYDBANK A/S	DKK
SPAR NORD BANK A/S	DKK
TRYG A/S	DKK
TOPDANMARK A/S	DKK
ALM. BRAND A/S	DKK
NOVOZYMES A/S-B SHARES	DKK
CHR HANSEN HOLDING A/S	DKK
CARLSBERG AS-B	DKK
ROYAL UNIBREW	DKK
SCANDINAVIAN TOBACCO GROUP A	DKK
SCHOUW & CO	DKK
PANDORA A/S	DKK
BANG & OLUFSEN A/S	DKK
MATAS A/S	DKK
ORSTED A/S	DKK
NETS A/S	DKK
SIMCORP A/S	DKK
TDC A/S	DKK
DBS GROUP HOLDINGS LTD	SGD
OVERSEA-CHINESE BANKING CORP	SGD
UNITED OVERSEAS BANK LTD	SGD
SINGAPORE EXCHANGE LTD	SGD
GLP PTE LTD	SGD
CAPITALAND LTD	SGD
ASCENDAS REAL ESTATE INV TRT	SGD
CITY DEVELOPMENTS LTD	SGD
SUNTEC REIT	SGD
CAPITALAND MALL TRUST	SGD
CAPITALAND COMMERCIAL TRUST	SGD
UOL GROUP LTD	SGD
MAPLETREE COMMERCIAL TRUST	SGD
MAPLETREE INDUSTRIAL TRUST	SGD
KEPPEL REIT	SGD
MAPLETREE GREATER CHINA COMM	SGD
PARKWAYLIFE REAL ESTATE	SGD
FRASERS CENTREPOINT TRUST	SGD
MAPLETREE LOGISTICS TRUST	SGD
MANULIFE US REAL ESTATE INV	USD
WING TAI HOLDINGS LTD	SGD
ASCOTT RESIDENCE TRUST	SGD
CDL HOSPITALITY TRUSTS	SGD
KEPPEL DC REIT	SGD
STARHILL GLOBAL REIT	SGD
YANLORD LAND GROUP LTD	SGD
FRASERS LOGISTICS & INDUSTRI	SGD
FRASERS COMMERCIAL TRUST	SGD
CACHE LOGISTICS TRUST	SGD
FAR EAST HOSPITALITY TRUST	SGD
OUE HOSPITALITY TRUST	SGD
FRASERS PROPERTY LTD	SGD
ASCENDAS HOSPITALITY TRUST	SGD
SPH REIT	SGD
ESR-REIT	SGD
LIPPO MALLS INDONESIA RETAIL	SGD
CAPITALAND RETAIL CHINA TRUS	SGD
YOMA STRATEGIC HLDGS LTD	SGD
FRASERS HOSPITALITY TRUST	SGD
FIRST REAL ESTATE INVT TRUST	SGD
SABANA SHARIAH COMP IND REIT	SGD
SOILBUILD BUSINESS SPACE REI	SGD
OUE LTD	SGD
	
KEPPEL CORP LTD	SGD
SINGAPORE TECH ENGINEERING	SGD
SEMBCORP INDUSTRIES LTD	SGD
BOC AVIATION LTD	HKD
SEMBCORP MARINE LTD	SGD
UNITED ENGINEERS LTD	SGD
BOUSTEAD SINGAPORE LTD	SGD
COSCO SHIPPING INTERNATIONAL	SGD
SINGAPORE AIRLINES LTD	SGD
COMFORTDELGRO CORP LTD	SGD
HUTCHISON PORT HOLDINGS TR-U	USD
SATS LTD	SGD
SINGAPORE POST LTD	SGD
SIA ENGINEERING CO LTD	SGD
SINGAPORE TELECOMMUNICATIONS	SGD
STARHUB LTD	SGD
M1 LTD	SGD
GENTING SINGAPORE PLC	SGD
ACCORDIA GOLF TRUST	SGD
SINGAPORE PRESS HOLDINGS LTD	SGD
ASIAN PAY TELEVISION TRUST	SGD
JARDINE CYCLE & CARRIAGE LTD	SGD
WILMAR INTERNATIONAL LTD	SGD
GOLDEN AGRI-RESOURCES LTD	SGD
FIRST RESOURCES LTD	SGD
SHENG SIONG GROUP LTD	SGD
VENTURE CORP LTD	SGD
TECHNOVATOR INTERNATIONAL LT	HKD
KULICKE & SOFFA INDUSTRIES	USD
IGG INC	HKD
SILVERLAKE AXIS LTD	SGD
KEPPEL INFRASTRUCTURE TRUST	SGD
SIIC ENVIRONMENT HOLDINGS LT	SGD
KENON HOLDINGS LTD	USD
HYFLUX LTD	SGD
RAFFLES MEDICAL GROUP LTD	SGD
RHT HEALTH TRUST	SGD
BW LPG LTD	NOK
EZION HOLDINGS LTD	SGD
EZRA HOLDINGS LTD	SGD
MIDAS HOLDINGS LTD	SGD
LUKOIL PJSC-SPON ADR	USD
GAZPROM PAO -SPON ADR	USD
NOVATEK PJSC	RUB
TATNEFT PAO-SPONSORED ADR	USD
SURGUTNEFTEGAS-SP ADR	USD
ROSNEFT OIL CO PJSC-REGS GDR	USD
TRANSNEFT PJSC	RUB
GAZPROM PJSC	RUB
TATNEFT PJSC	RUB
TATNEFT-PREF 3 SERIES	RUB
BASHNEFT PJSC	RUB
RUSSNEFT PJSC	RUB
TMK PJSC	RUB
TMK PAO-GDR REG S	USD
ROSNEFT OIL CO PJSC	RUB
SBERBANK PJSC -SPONSORED ADR	USD
SBERBANK OF RUSSIA PJSC	RUB
VTB BANK PJSC	RUB
VTB BANK JSC -GDR-REG S	USD
MOSCOW EXCHANGE MICEX-RTS PJ	RUB
SAFMAR FINANCIAL INVESTMENT	RUB
MMC NORILSK NICKEL PJSC-ADR	USD
POLYMETAL INTERNATIONAL PLC	GBp
ALROSA PJSC	RUB
SEVERSTAL PJSC	RUB
EVRAZ PLC	GBp
NOVOLIPETSK STEEL PJSC	RUB
PHOSAGRO PJSC-GDR REG S	USD
UNITED CO RUSAL PLC	HKD
MAGNITOGORSK IRON & STEEL WO	RUB
URALKALI PJSC	RUB
MECHEL PJSC	RUB
ACRON PJSC	RUB
RASPADSKAYA OJSC	RUB
MAGNIT  PJSC-SPON GDR REGS	USD
DIXY GROUP PJSC	RUB
YANDEX NV-A	USD
MOBILE TELESYSTEMS PJSC	RUB
MEGAFON-REG S GDR	USD
ROSTELECOM PJSC	RUB
SISTEMA PJSC-REG S SPONS GDR	USD
SISTEMA PJSFC	RUB
INTER RAO UES PJSC	RUB
RUSHYDRO PJSC	RUB
FEDERAL GRID CO UNIFIED ENER	RUB
MOSENERGO PJSC	RUB
UNIPRO PJSC	RUB
ROSSETI PJSC	RUB
TGC-1 PJSC	RUB
OGK-2 PJSC	RUB
AEROFLOT PJSC	RUB
NOVOROSSIYSK COMMERCIAL SEA	RUB
M VIDEO PJSC	RUB
DETSKY MIR PJSC	RUB
LSR GROUP PJSC-GDR REGS	USD
SIAM COMMERCIAL BANK PUB CO	THB
KASIKORNBANK PCL-NVDR	THB
KASIKORNBANK PCL	THB
SIAM COMMERCIAL BANK P-NVDR	THB
TMB BANK PCL	THB
KRUNG THAI BANK PUB CO LTD	THB
BANGKOK BANK PUBLIC CO LTD	THB
KIATNAKIN BANK PCL	THB
KRUNG THAI BANK - NVDR	THB
THANACHART CAPITAL PCL	THB
BANGKOK BANK PUBLIC CO-NVDR	THB
TISCO FINANCIAL GROUP PCL	THB
TISCO FINANCIAL GROUP-NVDR	THB
THANACHART CAPITAL PCL-NVDR	THB
SRISAWAD CORP PCL	THB
MUANGTHAI CAPITAL PCL	THB
KRUNGTHAI CARD PCL	THB
GROUP LEASE PUBLIC CO LTD	THB
BANGKOK LIFE ASSURANCE-NVDR	THB
BANGKOK LIFE ASSURANCE PCL	THB
PTT PCL	THB
PTT EXPLOR & PROD PUBLIC CO	THB
THAI OIL PCL	THB
BANPU PUBLIC CO LTD	THB
ENERGY ABSOLUTE PCL	THB
IRPC PCL	THB
BANGCHAK CORP PCL	THB
STAR PETROLEUM REFINING PCL	THB
ESSO THAILAND PCL	THB
SIAM CEMENT PCL-NVDR	THB
PTT GLOBAL CHEMICAL PCL	THB
SIAM CEMENT PCL/THE	THB
INDORAMA VENTURES PCL	THB
SIAM CITY CEMENT PUB CO LTD	THB
TPI POLENE PUBLIC CO LTD	THB
TIPCO ASPHALT PUB CO LTD	THB
CP ALL PCL	THB
BERLI JUCKER PUBLIC CO LTD	THB
CHAROEN POKPHAND FOODS PUB	THB
THAI UNION GROUP PCL	THB
CARABAO GROUP PCL	THB
THAI VEGETABLE OIL PCL	THB
TAOKAENOI FOOD & MARKETING P	THB
GFPT PUBLIC CO LTD	THB
THAIFOODS GROUP PCL	THB
AIRPORTS OF THAILAND PCL	THB
BANGKOK EXPRESSWAY & METRO P	THB
THAI AIRWAYS INTERNATIONAL	THB
BTS GROUP HOLDINGS PCL-NVDR	THB
BANGKOK AIRWAYS PCL	THB
PRECIOUS SHIPPING PCL	THB
CH. KARNCHANG PUBLIC CO LTD	THB
SINO THAI ENGR & CONSTR PCL	THB
THORESEN THAI AGENCIES PCL	THB
GUNKUL ENGINEERING PCL	THB
ITALIAN-THAI DEVELOPMENT PCL	THB
UNIQUE ENGINEERING & CON PCL	THB
DYNASTY CERAMIC PUB CO LTD	THB
CENTRAL PATTANA PUB CO LTD	THB
LAND & HOUSES PUB - NVDR	THB
TESCO LOTUS RETAIL GROWTH FR	THB
WHA CORP PCL	THB
LAND & HOUSES PUB CO LTD	THB
SUPALAI PUBLIC COMPANY LTD	THB
BANGKOK LAND PUBLIC CO LTD	THB
AP THAILAND PCL	THB
QUALITY HOUSES PUB CO LTD	THB
AMATA CORP PUBLIC CO LTD	THB
SANSIRI PUBLIC CO LTD	THB
LPN DEVELOPMENT PCL	THB
PRUKSA HOLDING PCL	THB
TICON INDUSTRIAL CONNECTION	THB
IMPACT GROWTH REAL ESTATE IN	THB
UNIVENTURES PUBLIC CO LTD	THB
ADVANCED INFO SERVICE PCL	THB
INTOUCH HOLDINGS PCL	THB
INTOUCH HOLDINGS PCL-NVDR	THB
TOTAL ACCESS COMMUNICATION	THB
JASMINE INTL PUBLIC CO LTD	THB
THAICOM PCL	THB
MINOR INTERNATIONAL PCL	THB
CENTRAL PLAZA HOTEL PCL	THB
HOME PRODUCT CENTER PCL	THB
ROBINSON PCL	THB
BEAUTY COMMUNITY PCL	THB
SIAM GLOBAL HOUSE PCL	THB
PTG ENERGY PCL	THB
WORKPOINT ENTERTAINMENT PCL	THB
VGI GLOBAL MEDIA PCL	THB
MAJOR CINEPLEX GROUP PCL	THB
BEC WORLD PUBLIC CO LTD	THB
SRI TRANG AGRO-INDUSTRY PCL	THB
BANGKOK DUSIT MED SERVICE	THB
BUMRUNGRAD HOSPITAL PCL	THB
BANGKOK CHAIN HOSPITAL PCL	THB
CHULARAT HOSPITAL PCL	THB
VIBHAVADI MEDICAL CENTER PCL	THB
ELECTRICITY GENERATING PCL	THB
RATCHABURI ELEC GEN HODG PUB	THB
GLOW ENERGY PCL	THB
GLOBAL POWER SYNERGY PCL	THB
SUPERBLOCK PCL	THB
TTW PCL	THB
BANPU POWER PCL	THB
CK POWER PCL	THB
SPCG PCL	THB
INTER FAR EAST ENERGY CORP	THB
DELTA ELECTRONICS THAI PCL	THB
KCE ELECTRONICS PUB CO LTD	THB
HANA MICROELECTRONICS PCL	THB
FABRINET	USD
SAMART CORPORATION PUB CO	THB
CAL-COMP ELECTRONICS THAILAN	THB
ANHEUSER-BUSCH INBEV SA/NV	EUR
GREENYARD NV	EUR
COLRUYT SA	EUR
ONTEX GROUP NV	EUR
KBC GROUP NV	EUR
GROUPE BRUXELLES LAMBERT SA	EUR
ACKERMANS & VAN HAAREN	EUR
SOFINA	EUR
KBC ANCORA	EUR
GIMV NV	EUR
AGEAS	EUR
SOLVAY SA	EUR
UMICORE	EUR
BEKAERT NV	EUR
TESSENDERLO GROUP	EUR
NYRSTAR NV	EUR
UCB SA	EUR
GALAPAGOS NV	EUR
AGFA-GEVAERT NV	EUR
ION BEAM APPLICATIONS	EUR
COFINIMMO	EUR
WAREHOUSES DE PAUW SCA	EUR
AEDIFICA	EUR
BEFIMMO	EUR
WERELDHAVE BELGIUM NV	EUR
TELENET GROUP HOLDING NV	EUR
KINEPOLIS	EUR
D'IETEREN SA/NV	EUR
VAN DE VELDE NV	EUR
REZIDOR HOTEL GROUP AB	SEK
PROXIMUS	EUR
ORANGE BELGIUM	EUR
EVS BROADCAST EQUIPMENT S.A.	EUR
BARCO N.V.	EUR
MELEXIS NV	EUR
ECONOCOM GROUP	EUR
BPOST SA	EUR
CFE	EUR
ELIA SYSTEM OPERATOR SA/NV	EUR
EURONAV NV	EUR
KONE OYJ-B	EUR
WARTSILA OYJ ABP	EUR
METSO OYJ	EUR
KONECRANES OYJ	EUR
VALMET OYJ	EUR
CARGOTEC OYJ-B SHARE	EUR
UPONOR OYJ	EUR
OUTOTEC OYJ	EUR
YIT OYJ	EUR
CRAMO OYJ	EUR
RAMIRENT OYJ	EUR
FINNAIR OYJ	EUR
CAVERION OYJ	EUR
UPM-KYMMENE OYJ	EUR
STORA ENSO OYJ-R SHS	EUR
HUHTAMAKI OYJ	EUR
OUTOKUMPU OYJ	EUR
METSA BOARD OYJ	EUR
KEMIRA OYJ	EUR
NOKIA OYJ	EUR
TIETO OYJ	EUR
F-SECURE OYJ	EUR
SAMPO OYJ-A SHS	EUR
NOKIAN RENKAAT OYJ	EUR
AMER SPORTS OYJ	EUR
SANOMA OYJ	EUR
STOCKMANN OYJ ABP-B SHARE	EUR
FORTUM OYJ	EUR
NESTE OYJ	EUR
ELISA OYJ	EUR
DNA OY	EUR
ORION OYJ-CLASS B	EUR
ORIOLA CORP -B	EUR
KESKO OYJ-B SHS	EUR
RAISIO OYJ-V SHS	EUR
CITYCON OYJ	EUR
PUBLIC BANK BERHAD	MYR
MALAYAN BANKING BHD	MYR
CIMB GROUP HOLDINGS BHD	MYR
HONG LEONG BANK BERHAD	MYR
AMMB HOLDINGS BHD	MYR
RHB BANK BHD	MYR
ALLIANCE BANK MALAYSIA BHD	MYR
HONG LEONG FINANCIAL GROUP	MYR
MALAYSIA BUILDING SOCIETY	MYR
BURSA MALAYSIA BHD	MYR
MULPHA INTERNATIONAL BHD	MYR
SYARIKAT TAKAFUL MALAYSIA	MYR
TENAGA NASIONAL BHD	MYR
PETRONAS GAS BHD	MYR
YTL CORP BHD	MYR
YTL POWER INTERNATIONAL BHD	MYR
MALAKOFF CORP BHD	MYR
SIME DARBY PLANTATION BHD	MYR
IOI CORP BHD	MYR
KUALA LUMPUR KEPONG BHD	MYR
PPB GROUP BERHAD	MYR
BRITISH AMERICAN TOBACCO BHD	MYR
GENTING PLANTATIONS BHD	MYR
FELDA GLOBAL VENTURES	MYR
QL RESOURCES BHD	MYR
FRASER & NEAVE HOLDINGS BHD	MYR
GAMUDA BHD	MYR
IJM CORP BHD	MYR
SIME DARBY BERHAD	MYR
HAP SENG CONSOLIDATED	MYR
MALAYSIAN RESOURCES CORP BHD	MYR
SUNWAY CONSTRUCTION GROUP BH	MYR
WCT HOLDINGS BHD	MYR
BERJAYA CORP BHD	MYR
MUHIBBAH ENGINEERING (M) BHD	MYR
MMC CORP BHD	MYR
COASTAL CONTRACTS BHD	MYR
MISC BHD	MYR
MALAYSIA AIRPORTS HLDGS BHD	MYR
AIRASIA BHD	MYR
WESTPORTS HOLDINGS BHD	MYR
POS MALAYSIA BERHAD	MYR
AIRASIA X BHD	MYR
AXIATA GROUP BERHAD	MYR
DIGI.COM BHD	MYR
MAXIS BHD	MYR
TELEKOM MALAYSIA BHD	MYR
TIME DOTCOM BHD	MYR
LYNAS CORP LTD	AUD
PETRONAS CHEMICALS GROUP BHD	MYR
PRESS METAL ALUMINIUM HOLDIN	MYR
CAHYA MATA SARAWAK BHD	MYR
SCIENTEX BHD	MYR
GENTING BHD	MYR
GENTING MALAYSIA BHD	MYR
BERJAYA SPORTS TOTO BHD	MYR
UMW HOLDINGS BHD	MYR
DRB-HICOM BHD	MYR
ASTRO MALAYSIA HOLDINGS BHD	MYR
BERMAZ AUTO BHD	MYR
SIME DARBY PROPERTY BHD	MYR
IOI PROPERTIES GROUP BHD	MYR
SP SETIA BHD	MYR
IGB REAL ESTATE INVESTMENT T	MYR
SUNWAY REAL ESTATE INVESTMEN	MYR
KLCCP STAPLED GROUP	MYR
MAH SING GROUP BHD	MYR
UEM SUNRISE BHD	MYR
CAPITALAND MALAYSIA MALL TRU	MYR
SUNWAY BHD	MYR
PAVILION REAL ESTATE INVEST	MYR
EASTERN & ORIENTAL BHD	MYR
ECO WORLD DEVELOPMENT GROUP	MYR
IHH HEALTHCARE BHD	MYR
HARTALEGA HOLDINGS BHD	MYR
TOP GLOVE CORP BHD	MYR
KOSSAN RUBBER INDUSTRIES	MYR
SUPERMAX CORP BHD	MYR
KPJ HEALTHCARE BERHAD	MYR
DIALOG GROUP BHD	MYR
PETRONAS DAGANGAN BHD	MYR
BUMI ARMADA BERHAD	MYR
SAPURA ENERGY BHD	MYR
UMW OIL & GAS CORP BHD	MYR
YINSON HOLDINGS BHD	MYR
KNM GROUP BHD	MYR
DAYANG ENTERPRISE HLDGS BHD	MYR
MALAYSIA MARINE AND HEAVY EN	MYR
	
INARI AMERTRON BHD	MYR
V.S. INDUSTRY BERHAD	MYR
MY EG SERVICES BHD	MYR
DATASONIC GROUP BHD	MYR
UNISEM (M) BERHAD	MYR
FOMENTO ECONOMICO MEXICA-UBD	MXN
GRUPO BIMBO SAB- SERIES A	MXN
COCA-COLA FEMSA SAB-SER L	MXN
GRUMA S.A.B.-B	MXN
ARCA CONTINENTAL SAB DE CV	MXN
INDUSTRIAS BACHOCO-SER B	MXN
GRUPO LALA SAB DE CV	MXN
BECLE SAB DE CV	MXN
GRUPO HERDEZ SAB-SERIES *	MXN
WALMART DE MEXICO SAB DE CV	MXN
ORGANIZACION SORIANA S.A.B-B	MXN
GRUPO COMERCIAL CHEDRAUI SA	MXN
LA COMER SAB DE CV	MXN
KIMBERLY-CLARK DE MEXICO-A	MXN
GRUPO MEXICO SAB DE CV-SER B	MXN
CEMEX SAB-CPO	MXN
FRESNILLO PLC	GBp
INDUSTRIAS PENOLES SAB DE CV	MXN
MEXICHEM SAB DE CV-*	MXN
CEMEX SAB-SPONS ADR PART CER	USD
INDUSTRIAS CH S.A.B.-SER B	MXN
ALPEK SA DE CV	MXN
GRUPO SIMEC S.A.-SER B	MXN
AMERICA MOVIL SAB DE C-SER L	MXN
TELESITES SAB DE CV	MXN
AXTEL SAB DE CV - CPO	MXN
GRUPO FINANCIERO BANORTE-O	MXN
GRUPO FINANCIERO INBURSA-O	MXN
GRUPO ELEKTRA SAB DE CV	MXN
GRUPO FIN INTERACCIONES-O	MXN
GENTERA SAB DE CV	MXN
BOLSA MEXICANA DE VALORES SA	MXN
UNIFIN FINANCIERA SAB DE CV	MXN
CREDITO REAL SAB DE CV SOFOM	MXN
QUALITAS CONTROLADORA SAB CV	MXN
GRUPO AEROPORT DEL PACIFIC-B	MXN
GRUPO AEROPORT DEL SURESTE-B	MXN
PROMOTORA Y OPERADORA DE INF	MXN
GRUPO AEROPORTUARIO DEL CENT	MXN
CONTROLADORA VUELA CIA DE-A	MXN
PROMOTORA Y OPERAD DE INF-L	MXN
OHL MEXICO SAB DE CV	MXN
GRUPO AEROMEXICO SAB DE CV	MXN
ALFA S.A.B.-A	MXN
GRUPO CARSO SAB DE CV-SER A1	MXN
GRUPO ROTOPLAS SAB DE CV	MXN
ELEMENTIA SAB DE CV	MXN
GRUPO TELEVISA SAB-SER CPO	MXN
MEGACABLE HOLDINGS-CPO	MXN
TV AZTECA SAB DE CV-CPO	MXN
ALSEA SAB DE CV	MXN
HOTELES CITY EXPRESS SAB DE	MXN
EL PUERTO DE LIVERPOOL-C1	MXN
CONSORCIO ARA S.A.B.-SER *	MXN
NEMAK SAB DE CV	MXN
RASSINI SAB DE CV	MXN
FIBRA UNO ADMINISTRACION SA	MXN
MACQUARIE MEXICO REAL ESTATE	MXN
CORP INMOBILIARIA VESTA SAB	MXN
PLA ADMINISTRADORA INDUSTRIA	MXN
PROLOGIS PROPERTY MEXICO SA	MXN
CONCENTRADORA FIBRA HOTELERA	MXN
CONCENTRADORA FIBRA DANHOS S	MXN
GRUPO GICSA SA DE CV	MXN
INFRAESTRUCTURA ENERGETICA N	MXN
GENOMMA LAB INTERNACIONAL-B	MXN
DNB ASA	NOK
NORWEGIAN FINANCE HOLDING AS	NOK
SPAREBANK 1 SR BANK ASA	NOK
SPAREBANK 1 SMN	NOK
STOREBRAND ASA	NOK
GJENSIDIGE FORSIKRING ASA	NOK
AKER ASA-A SHARES	NOK
STATOIL ASA	NOK
TGS NOPEC GEOPHYSICAL CO ASA	NOK
AKER BP ASA	NOK
SHIP FINANCE INTL LTD	USD
DNO ASA	NOK
AKER SOLUTIONS ASA	NOK
PETROLEUM GEO-SERVICES	NOK
AKASTOR ASA	NOK
OCEAN YIELD ASA	NOK
NORDIC AMERICAN TANKERS LTD	USD
FRONTLINE LTD	USD
HOEGH LNG HOLDINGS LTD	NOK
ORKLA ASA	NOK
MARINE HARVEST	NOK
SALMAR ASA	NOK
LEROY SEAFOOD GROUP ASA	NOK
GRIEG SEAFOOD ASA	NOK
AUSTEVOLL SEAFOOD ASA	NOK
NORWAY ROYAL SALMON ASA	NOK
NORSK HYDRO ASA	NOK
YARA INTERNATIONAL ASA	NOK
BORREGAARD ASA	NOK
TELENOR ASA	NOK
SCHIBSTED ASA-B SHS	NOK
SCHIBSTED ASA-CL A	NOK
XXL ASA	NOK
TOMRA SYSTEMS ASA	NOK
VEIDEKKE ASA	NOK
WALLENIUS WILHELMSEN LOGISTI	NOK
NORWEGIAN AIR SHUTTLE AS	NOK
ATEA ASA	NOK
OTELLO CORP ASA	NOK
NORDIC SEMICONDUCTOR ASA	NOK
ENTRA ASA	NOK
BANK CENTRAL ASIA TBK PT	IDR
BANK RAKYAT INDONESIA PERSER	IDR
GUDANG GARAM TBK PT	IDR
HM SAMPOERNA TBK PT	IDR
CHAROEN POKPHAND INDONESI PT	IDR
UNILEVER INDONESIA TBK PT	IDR
SURYA CITRA MEDIA PT TBK	IDR
UNITED TRACTORS TBK PT	IDR
BUKIT ASAM TBK PT	IDR
MEDCO ENERGI INTERNASIONAL T	IDR
SEMEN INDONESIA PERSERO TBK	IDR
VALE INDONESIA TBK	IDR
SUMMARECON AGUNG TBK PT	IDR
AKR CORPORINDO TBK PT	IDR
KALBE FARMA TBK PT	IDR
CHECK POINT SOFTWARE TECH	USD
NICE LTD	ILs
WIX.COM LTD	USD
CYBERARK SOFTWARE LTD/ISRAEL	USD
MATRIX IT LTD	ILs
FORMULA SYSTEMS (1985) LTD	ILs
ALLOT COMMUNICATIONS LTD	USD
TOWER SEMICONDUCTOR LTD	ILs
MELLANOX TECHNOLOGIES LTD	USD
NOVA MEASURING INSTRUMENTS	USD
ORBOTECH LTD	USD
GILAT SATELLITE NETWORKS LTD	ILs
CERAGON NETWORKS LTD	USD
AUDIOCODES LTD	USD
BANK LEUMI LE-ISRAEL	ILs
BANK HAPOALIM BM	ILs
ISRAEL DISCOUNT BANK-A	ILs
MIZRAHI TEFAHOT BANK LTD	ILs
FIRST INTL BANK ISRAEL	ILs
HAREL INSURANCE INVESTMENTS	ILs
IDI INSURANCE CO LTD	ILs
PHOENIX HOLDINGS LTD/THE	ILs
CLAL INSURANCE ENTERPR HLDGS	ILs
MENORA MIVTACHIM HOLDINGS LT	ILs
MIGDAL INSURANCE & FINANCIAL	ILs
TEVA PHARMACEUTICAL IND LTD	ILs
TARO PHARMACEUTICAL INDUS	USD
	
KAMADA LTD	ILs
EVOGENE LTD	ILs
MAZOR ROBOTICS LTD	ILs
AZRIELI GROUP LTD	ILs
ALONY HETZ PROPERTIES & INV	ILs
GAZIT GLOBE LTD	ILs
REIT 1 LTD	ILs
AIRPORT CITY LTD	ILs
JERUSALEM ECONOMY LTD	ILs
MELISRON	ILs
AMOT INVESTMENTS LTD	ILs
SELLA CAPITAL REAL ESTATE LT	ILs
NORSTAR HOLDINGS INC	ILs
AFRICA ISRAEL PROPERTIES LTD	ILs
BAYSIDE LAND CORPORATION LTD	ILs
BIG SHOPPING CENTERS 2004 LT	ILs
FRUTAROM	ILs
ISRAEL CHEMICALS LTD	ILs
ISRAEL CORP LIMITED/THE	ILs
BEZEQ THE ISRAELI TELECOM CO	ILs
CELLCOM ISRAEL LTD	ILs
PARTNER COMMUNICATIONS CO	ILs
B COMMUNICATIONS LTD	ILs
ELBIT SYSTEMS LTD	ILs
CAESARSTONE LTD	USD
SHIKUN & BINUI LTD	ILs
ELECTRA LTD	ILs
PAZ OIL CO LTD	ILs
OIL REFINERIES LTD	ILs
DELEK GROUP LTD	ILs
JOEL-JERUSALEM OIL EXPLORATI	ILs
SHUFERSAL LTD	ILs
RAMI LEVY CHAIN STORES HASHI	ILs
STRAUSS GROUP LTD	USD
DELEK AUTOMOTIVE SYSTEMS LTD	ILs
DELTA-GALIL INDUSTRIES	ILs
SM INVESTMENTS CORP	PHP
JG SUMMIT HOLDINGS INC	PHP
ABOITIZ EQUITY VENTURES INC	PHP
DMCI HOLDINGS INC	PHP
ALLIANCE GLOBAL GROUP INC	PHP
LT GROUP INC	PHP
INTL CONTAINER TERM SVCS INC	PHP
CEBU AIR INC	PHP
BDO UNIBANK INC	PHP
BANK OF THE PHILIPPINE ISLAN	PHP
METROPOLITAN BANK & TRUST	PHP
SECURITY BANK CORP	PHP
AYALA CORPORATION	PHP
GT CAPITAL HOLDINGS INC	PHP
METRO PACIFIC INVESTMENTS CO	PHP
SM PRIME HOLDINGS INC	PHP
AYALA LAND INC	PHP
MEGAWORLD CORP	PHP
ROBINSONS LAND CO	PHP
DOUBLEDRAGON PROPERTIES CORP	PHP
VISTA LAND & LIFESCAPES INC	PHP
FILINVEST LAND INC	PHP
UNIVERSAL ROBINA CORP	PHP
CENTURY PACIFIC FOOD INC	PHP
ROBINSONS RETAIL HOLDINGS IN	PHP
PUREGOLD PRICE CLUB INC	PHP
COSCO CAPITAL INC	PHP
MANILA ELECTRIC COMPANY	PHP
ABOITIZ POWER CORP	PHP
MANILA WATER COMPANY	PHP
FIRST GEN CORPORATION	PHP
FIRST PHILIPPINE HLDGS	PHP
LOPEZ HOLDINGS CORP	PHP
ENERGY DEVELOPMENT CORP	PHP
PLDT INC	PHP
GLOBE TELECOM INC	PHP
JOLLIBEE FOODS CORP	PHP
BLOOMBERRY RESORTS CORP	PHP
